"","status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"1","997577906007298048","1526676081","25073877","realDonaldTrump","Just met with UN Secretary-General António Guterres who is working hard to “Make the United Nations Great Again.” When the UN does more to solve conflicts around the world, it means the U.S. has less to do and we save money. @NikkiHaley is doing a fantastic job! https://t.co/pqUv6cyH2z","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","4550","1114",NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/DdgbzxVWsAAPzBL.jpg","https://t.co/pqUv6cyH2z","https://twitter.com/realDonaldTrump/status/997577906007298048/photo/1","photo","http://pbs.twimg.com/media/DdgbzxVWsAAPzBL.jpg","https://t.co/pqUv6cyH2z","https://twitter.com/realDonaldTrump/status/997577906007298048/photo/1","NA","37666984","nikkihaley","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"2","997573139663028224","1526674945","25073877","realDonaldTrump","America is a Nation that believes in the power of redemption. America is a Nation that believes in second chances - and America is a Nation that believes that the best is always yet to come! #PrisonReform https://t.co/Yk5UJUYgHN","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","10450","2668","PrisonReform",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/997572899115622402/pu/img/B1BVY1NABfAU-nWP.jpg","https://t.co/Yk5UJUYgHN","https://twitter.com/realDonaldTrump/status/997573139663028224/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/997572899115622402/pu/img/B1BVY1NABfAU-nWP.jpg","https://t.co/Yk5UJUYgHN","https://twitter.com/realDonaldTrump/status/997573139663028224/video/1","NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"3","997568208369577985","1526673769","25073877","realDonaldTrump","RT @SteveForbesCEO: .@realDonaldTrump speech on drug costs pays immediate dividends. New @Amgen drug lists at 30% less than expected. Middl…","Twitter for iPhone",NA,NA,NA,"FALSE","TRUE","0","1697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","c(""102488708"", ""25073877"", ""28436760"")","c(""SteveForbesCEO"", ""realDonaldTrump"", ""Amgen"")","en",NA,NA,"997513399968952320",".@realDonaldTrump speech on drug costs pays immediate dividends. New @Amgen drug lists at 30% less than expected. Middlemen like Pharmacy Benefit Managers, insurers &amp; hospitals would do well by passing discounts on to patients. @SecAzar  @SGottliebFDA 
https://t.co/mfRQ5COtev",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"4","997515759281680385","1526661264","25073877","realDonaldTrump","We grieve for the terrible loss of life, and send our support and love to everyone affected by this horrible attack in Texas. To the students, families, teachers and personnel at Santa Fe High School – we are with you in this tragic hour, and we will be with you forever... https://t.co/LtJ0D29Hsv","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","40709","10606",NA,NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/997515433052782592/pu/img/BpfpF_LLF9-9zPAR.jpg","https://t.co/LtJ0D29Hsv","https://twitter.com/realDonaldTrump/status/997515759281680385/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/997515433052782592/pu/img/BpfpF_LLF9-9zPAR.jpg","https://t.co/LtJ0D29Hsv","https://twitter.com/realDonaldTrump/status/997515759281680385/video/1","NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"5","997493407097524224","1526655935","25073877","realDonaldTrump","School shooting in Texas. Early reports not looking good. God bless all!","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","66378","14208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"6","997474432443707393","1526651411","25073877","realDonaldTrump","Reports are there was indeed at least one FBI representative implanted, for political purposes, into my campaign for president. It took place very early on, and long before the phony Russia Hoax became a “hot” Fake News story. If true - all time biggest political scandal!","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","55306","17012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"7","997471413266247681","1526650691","25073877","realDonaldTrump","Why isn’t disgraced FBI official Andrew McCabe being investigated for the $700,000 Crooked Hillary Democrats in Virginia, led by Clinton best friend Terry M (under FBI investigation that they killed) gave to McCabe’s wife in her run for office? Then dropped case on Clinton!","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","59096","16852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"8","997429518867591170","1526640703","25073877","realDonaldTrump","Fake News Media had me calling Immigrants, or Illegal Immigrants, “Animals.” Wrong! They were begrudgingly forced to withdraw their stories. I referred to MS 13 Gang Members as “Animals,” a big difference - and so true. Fake News got it purposely wrong, as usual!","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","118910","32877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"9","997422764909912065","1526639093","25073877","realDonaldTrump","“Apparently the DOJ put a Spy in the Trump Campaign. This has never been done before and by any means necessary, they are out to frame Donald Trump for crimes he didn’t commit.”  David Asman  @LouDobbs @GreggJarrett   Really bad stuff!","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","56250","16388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","c(""26487169"", ""21536398"")","c(""LouDobbs"", ""GreggJarrett"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"10","997261581665951744","1526600663","25073877","realDonaldTrump","RT @WhiteHouse: #Laurel? #Yanny? Or... https://t.co/5hth07SdGY","Twitter for iPhone",NA,NA,NA,"FALSE","TRUE","0","32025","c(""Laurel"", ""Yanny"")",NA,NA,NA,NA,"http://pbs.twimg.com/amplify_video_thumb/997254877536337920/img/55J4Tu-jnOknHgv8.jpg","https://t.co/5hth07SdGY","https://twitter.com/WhiteHouse/status/997255568782852096/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/997254877536337920/img/55J4Tu-jnOknHgv8.jpg","https://t.co/5hth07SdGY","https://twitter.com/WhiteHouse/status/997255568782852096/video/1","NA","822215673812119553","WhiteHouse","und",NA,NA,"997255568782852096","#Laurel? #Yanny? Or... https://t.co/5hth07SdGY",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"11","997239623268085761","1526595428","25073877","realDonaldTrump","It was my great honor to visit with our HEROES last night at Walter Reed Medical Center. There is nobody like them! https://t.co/fG5W1SwIHK","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","61822","11935",NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/DdboI79V4AAlKH1.jpg","https://t.co/fG5W1SwIHK","https://twitter.com/realDonaldTrump/status/997239623268085761/photo/1","photo","c(""http://pbs.twimg.com/media/DdboI79V4AAlKH1.jpg"", ""http://pbs.twimg.com/media/DdboI76VwAEqQL0.jpg"", ""http://pbs.twimg.com/media/DdboI77U0AASIfv.jpg"", ""http://pbs.twimg.com/media/DdboI7_VwAArRt6.jpg"")","c(""https://t.co/fG5W1SwIHK"", ""https://t.co/fG5W1SwIHK"", ""https://t.co/fG5W1SwIHK"", ""https://t.co/fG5W1SwIHK"")","c(""https://twitter.com/realDonaldTrump/status/997239623268085761/photo/1"", ""https://twitter.com/realDonaldTrump/status/997239623268085761/photo/1"", ""https://twitter.com/realDonaldTrump/status/997239623268085761/photo/1"", ""https://twitter.com/realDonaldTrump/status/997239623268085761/photo/1"")","NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"12","997238932311068674","1526595263","25073877","realDonaldTrump","Tomorrow, the House will vote on a strong Farm Bill, which includes work requirements. We must support our Nation’s great farmers!","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","65026","13318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"13","997233764689498112","1526594031","25073877","realDonaldTrump","Great talk with my friend President Mauricio Macri of Argentina this week. He is doing such a good job for Argentina. I support his vision for transforming his country’s economy and unleashing its potential!","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","72822","15545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"14","997227223638790144","1526592472","25073877","realDonaldTrump","Talking trade with the Vice Premier of the People’s Republic of China, Liu He. https://t.co/9T7Iq6F3Xe","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","36578","7207",NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/Ddbc3laVAAAnjX4.jpg","https://t.co/9T7Iq6F3Xe","https://twitter.com/realDonaldTrump/status/997227223638790144/photo/1","photo","http://pbs.twimg.com/media/Ddbc3laVAAAnjX4.jpg","https://t.co/9T7Iq6F3Xe","https://twitter.com/realDonaldTrump/status/997227223638790144/photo/1","NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"15","997220260259487744","1526590812","25073877","realDonaldTrump","Congratulations to our new CIA Director, Gina Haspel! https://t.co/n1xj9LSV9D","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","73321","16905",NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/DdbWiRbVAAANmZi.jpg","https://t.co/n1xj9LSV9D","https://twitter.com/realDonaldTrump/status/997220260259487744/photo/1","photo","http://pbs.twimg.com/media/DdbWiRbVAAANmZi.jpg","https://t.co/n1xj9LSV9D","https://twitter.com/realDonaldTrump/status/997220260259487744/photo/1","NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"16","997136144465842177","1526570757","25073877","realDonaldTrump","Congrats to the House for passing the VA MISSION Act yesterday. Without this funding our veterans will be forced to stand in never ending lines in order to receive care. Putting politics over our veterans care is UNACCEPTABLE – Senate must vote yes on this bill by Memorial Day!","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","73894","17971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"17","997112687799697408","1526565164","25073877","realDonaldTrump","Despite the disgusting, illegal and unwarranted Witch Hunt, we have had the most successful first 17 month Administration in U.S. history - by far! Sorry to the Fake News Media and “Haters,” but that’s the way it is!","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","126660","30627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"18","997095653875617792","1526561103","25073877","realDonaldTrump","Wow, word seems to be coming out that the Obama FBI “SPIED ON THE TRUMP CAMPAIGN WITH AN EMBEDDED INFORMANT.” Andrew McCarthy says, “There’s probably no doubt that they had at least one confidential informant in the campaign.” If so, this is bigger than Watergate!","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","105440","31877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"19","997076300476055552","1526556489","25073877","realDonaldTrump","Congratulations America, we are now into the second year of the greatest Witch Hunt in American History...and there is still No Collusion and No Obstruction. The only Collusion was that done by Democrats who were unable to win an Election despite the spending of far more money!","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","118007","29000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"20","996887371210788864","1526511445","25073877","realDonaldTrump","Gina Haspel is one step closer to leading our brave men and women at the CIA. She is exceptionally qualified and the Senate should confirm her immediately. We need her to keep our great country safe! #ConfirmGina","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","78816","16842","ConfirmGina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"21","996822740320575488","1526496036","25073877","realDonaldTrump","...and voted against the massive Tax Cut Bill. He’s also weak on borders and crime. Sadly, our great Military and Vets mean nothing to Bobby Jr. Lou Barletta will win! #MAGA","Twitter for iPhone","996822738101825538","25073877","realDonaldTrump","FALSE","FALSE","41554","9254","MAGA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"22","996822738101825538","1526496035","25073877","realDonaldTrump","Lou Barletta will be a great Senator for Pennsylvania but his opponent, Bob Casey, has been a do-nothing Senator who only shows up at election time. He votes along the Nancy Pelosi, Elizabeth Warren lines, loves sanctuary cities, bad and expensive healthcare...","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","54608","13949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"23","996810253126787073","1526493058","25073877","realDonaldTrump","Today, it was my great honor to welcome President Mirziyoyev of Uzbekistan to the @WhiteHouse! https://t.co/3EkHChjnYA","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","43252","8238",NA,NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/996810149187768320/pu/img/VAvG_N0iPmb28gWH.jpg","https://t.co/3EkHChjnYA","https://twitter.com/realDonaldTrump/status/996810253126787073/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/996810149187768320/pu/img/VAvG_N0iPmb28gWH.jpg","https://t.co/3EkHChjnYA","https://twitter.com/realDonaldTrump/status/996810253126787073/video/1","NA","822215673812119553","WhiteHouse","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"24","996802784090640385","1526491278","25073877","realDonaldTrump","House votes today on Choice/MISSION Act. Who will stand with our Great Vets, caregivers, and Veterans Service Organizations? Must get Choice passed by Memorial Day!","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","66246","14849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"25","996739376028835840","1526476160","25073877","realDonaldTrump","...haven’t even started yet! The U.S. has very little to give, because it has given so much over the years. China has much to give!","Twitter for iPhone","996739374619426816","25073877","realDonaldTrump","FALSE","FALSE","44963","9308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"26","996739374619426816","1526476160","25073877","realDonaldTrump","...We have not seen China’s demands yet, which should be few in that previous U.S. Administrations have done so poorly in negotiating. China has seen our demands. There has been no folding as the media would love people to believe, the meetings...","Twitter for iPhone","996739372723638272","25073877","realDonaldTrump","FALSE","FALSE","41416","8717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"27","996739372723638272","1526476159","25073877","realDonaldTrump","The Washington Post and CNN have typically written false stories about our trade negotiations with China. Nothing has happened with ZTE except as it pertains to the larger trade deal. Our country has been losing hundreds of billions of dollars a year with China...","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","55862","13079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"28","996728397362540545","1526473542","25073877","realDonaldTrump","Congratulations to Deb Fischer. The people of Nebraska have seen what a great job she is doing - and it showed up at the ballot box! #MAGA","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","62864","12056","MAGA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"29","996723907867676673","1526472472","25073877","realDonaldTrump","Congratulations to Lou Barletta of Pennsylvania. He will be a great Senator and will represent his people well - like they haven’t been represented in many years. Lou is a friend of mine and a special guy, he will very much help MAKE AMERICA GREAT AGAIN!","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","84379","17079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"30","996487798759854082","1526416179","25073877","realDonaldTrump","Thank you to the Washington Examiner and @CortesSteve on the great article - on WINNING! https://t.co/b5dfUABN5q","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","46950","11630",NA,NA,"washingtonexaminer.com/opinion/op-eds…","https://t.co/b5dfUABN5q","https://www.washingtonexaminer.com/opinion/op-eds/trumps-winning-streak-rivals-one-of-the-greatest-streaks-in-sports",NA,NA,NA,NA,NA,NA,NA,"NA","229141520","CortesSteve","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"31","996464466702274561","1526410616","25073877","realDonaldTrump","#PeaceOfficersMemorialDay https://t.co/agxulpPyag","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","47906","11009","PeaceOfficersMemorialDay",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/996463723442331648/pu/img/A-PfdSUYCbOJP2-_.jpg","https://t.co/agxulpPyag","https://twitter.com/realDonaldTrump/status/996464466702274561/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/996463723442331648/pu/img/A-PfdSUYCbOJP2-_.jpg","https://t.co/agxulpPyag","https://twitter.com/realDonaldTrump/status/996464466702274561/video/1","NA",NA,NA,"und",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"32","996460197005717504","1526409598","25073877","realDonaldTrump","Today is one of the most important and solemn occasions of the year – the day we pay tribute to the Law Enforcement Heroes who gave their lives in the line of duty. They made the ultimate sacrifice so that we could live in safety and peace. We stand with our police (HEROES) 100%! https://t.co/XDtYRUeOk1","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","81169","18479",NA,NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/996459918067666946/pu/img/ITf49upo_KoUfg9N.jpg","https://t.co/XDtYRUeOk1","https://twitter.com/realDonaldTrump/status/996460197005717504/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/996459918067666946/pu/img/ITf49upo_KoUfg9N.jpg","https://t.co/XDtYRUeOk1","https://twitter.com/realDonaldTrump/status/996460197005717504/video/1","NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"33","996442654568341505","1526405416","25073877","realDonaldTrump","Nebraska - make sure you get out to the polls and VOTE for Deb Fischer today! https://t.co/bDHVaGv2FS","Twitter for iPhone",NA,NA,NA,"TRUE","FALSE","44939","11922",NA,NA,"twitter.com/debfischerne/s…","https://t.co/bDHVaGv2FS","https://twitter.com/debfischerne/status/996371820512194560",NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en","996371820512194560","Today's the day! Make sure to go out and vote before the polls close (8pm CT, 7pm MT). RT if you voted for Deb! #NEsen https://t.co/9eigKHR7eL",NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"34","996391840860471296","1526393301","25073877","realDonaldTrump","Can you believe that with all of the made up, unsourced stories I get from the Fake News Media, together with the  $10,000,000 Russian Witch Hunt (there is no Collusion), I now have my best Poll Numbers in a year. Much of the Media may be corrupt, but the People truly get it!","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","138041","31750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"35","996368474556583937","1526387730","25073877","realDonaldTrump","Trade negotiations are continuing with China. They have been making hundreds of billions of dollars a year from the U.S., for many years. Stay tuned!","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","76290","14773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"36","996366330436648960","1526387219","25073877","realDonaldTrump","Our great First Lady is doing really well. Will be leaving hospital in 2 or 3 days. Thank you for so much love and support!","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","157217","21082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"37","996365120300371968","1526386930","25073877","realDonaldTrump","RT @Scavino45: “Job openings hit record high of 6.6 million” https://t.co/BwDsLU6T4l","Twitter for iPhone",NA,NA,NA,"FALSE","TRUE","0","7948",NA,NA,"cnbc.com/amp/2018/05/08…","https://t.co/BwDsLU6T4l","https://www.cnbc.com/amp/2018/05/08/job-openings-hit-new-record-high-of-6-point-6-million.html?__twitter_impression=true",NA,NA,NA,NA,NA,NA,NA,"NA","823367015830323201","Scavino45","en",NA,NA,"995784266935164928","“Job openings hit record high of 6.6 million” https://t.co/BwDsLU6T4l",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"38","996364924157857792","1526386884","25073877","realDonaldTrump","RT @Scavino45: “Trump is putting the US back on top” https://t.co/tnYo2EAd2T","Twitter for iPhone",NA,NA,NA,"FALSE","TRUE","0","7859",NA,NA,"nypost.com/2018/05/05/tru…","https://t.co/tnYo2EAd2T","https://nypost.com/2018/05/05/trump-is-putting-the-us-back-on-top/",NA,NA,NA,NA,NA,NA,NA,"NA","823367015830323201","Scavino45","en",NA,NA,"995716744340824065","“Trump is putting the US back on top” https://t.co/tnYo2EAd2T",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"39","996135379802755072","1526332156","25073877","realDonaldTrump","Heading over to Walter Reed Medical Center to see our great First Lady, Melania. Successful procedure, she is in good spirits. Thank you to all of the well-wishers!","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","147964","22741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"40","996129630913482755","1526330785","25073877","realDonaldTrump","The so-called leaks coming out of the White House are a massive over  exaggeration put out by the Fake News Media in order to make us look as bad as possible. With that being said, leakers are traitors and cowards, and we will find out who they are!","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","116941","26421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"41","996119678551552000","1526328413","25073877","realDonaldTrump","ZTE, the large Chinese phone company, buys a big percentage of individual parts from U.S. companies. This is also reflective of the larger trade deal we are negotiating with China and my personal relationship with President Xi.","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","61869","12429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
"42","996046634864791557","1526310998","25073877","realDonaldTrump","#USEmbassyJerusalem https://t.co/f1SFvrkcAH","Twitter for iPhone",NA,NA,NA,"FALSE","FALSE","63374","15948","USEmbassyJerusalem",NA,"pscp.tv/w/1kvJpWoqeLdGE","https://t.co/f1SFvrkcAH","http://pscp.tv/w/1kvJpWoqeLdGE",NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"und",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
